dataset_id,case_id,delta_dice
Task003_Liver,liver_100,-0.0004698947542789
Task003_Liver,liver_101,0.0001732218010417
Task003_Liver,liver_102,0.0024499159736572
Task003_Liver,liver_103,0.0040403339516409
Task003_Liver,liver_104,0.0019545934393888
Task003_Liver,liver_105,-8.474653955636846e-05
Task003_Liver,liver_106,-0.0002736254089986
Task003_Liver,liver_107,-0.0022367988116351
Task003_Liver,liver_108,-0.0084134031299094
Task003_Liver,liver_109,-0.0044013031861864
Task003_Liver,liver_11,-0.1643869239217236
Task003_Liver,liver_110,0.0069383083312424
Task003_Liver,liver_111,-0.0063398148291313
Task003_Liver,liver_112,-0.0031132809950018
Task003_Liver,liver_113,-0.002430792495541
Task003_Liver,liver_114,-0.0001672216246122
Task003_Liver,liver_115,-2.720440023551429e-05
Task003_Liver,liver_116,3.676392194190692e-05
Task003_Liver,liver_117,-0.0009002768260589
Task003_Liver,liver_118,0.0109028600128747
Task003_Liver,liver_119,-0.0002391979287457
Task003_Liver,liver_12,-0.0644429170757412
Task003_Liver,liver_120,-0.0092067242265053
Task003_Liver,liver_121,0.0309278930037929
Task003_Liver,liver_122,0.0117386810071032
Task003_Liver,liver_123,-0.0026809634645096
Task003_Liver,liver_124,0.000300165329245
Task003_Liver,liver_125,-0.0018270534415409
Task003_Liver,liver_126,0.0125465825437245
Task003_Liver,liver_127,-9.857480481656468e-05
Task003_Liver,liver_128,-0.0015158986889213
Task003_Liver,liver_129,0.0003867488457529
Task003_Liver,liver_13,0.0392760708697048
Task003_Liver,liver_130,0.0323162795526407
Task003_Liver,liver_14,-0.045785139305204
Task003_Liver,liver_15,-0.0983871501785016
Task003_Liver,liver_16,-0.0001969151495052
Task003_Liver,liver_17,-0.0024842472338366
Task003_Liver,liver_18,0.003704047924551
Task003_Liver,liver_19,-0.0088527072638997
Task003_Liver,liver_2,0.0038803259311201
Task003_Liver,liver_20,-0.0920325491849506
Task003_Liver,liver_21,0.0126694276494534
Task003_Liver,liver_22,-0.0058417411206515
Task003_Liver,liver_23,-0.0020166735971273
Task003_Liver,liver_24,0.0900556893745317
Task003_Liver,liver_25,0.046925233522205
Task003_Liver,liver_26,-0.0019914995710506
Task003_Liver,liver_27,0.0001345254193586
Task003_Liver,liver_28,0.0518834694062633
Task003_Liver,liver_29,0.0272616394855885
Task003_Liver,liver_3,-0.0040757503157149
Task003_Liver,liver_30,0.0373819439788638
Task003_Liver,liver_31,-0.0049794941807116
Task003_Liver,liver_32,2.9172597373228196e-05
Task003_Liver,liver_33,0.0023799586666082
Task003_Liver,liver_34,0.0001104212401791
Task003_Liver,liver_35,0.1480516308286336
Task003_Liver,liver_36,0.000984366562837
Task003_Liver,liver_37,-0.0018501388784545
Task003_Liver,liver_38,0.0001628838217886
Task003_Liver,liver_39,3.683707543139514e-05
Task003_Liver,liver_4,0.0051822212613414
Task003_Liver,liver_40,-0.0006544769304103
Task003_Liver,liver_41,-2.7448699878640515e-05
Task003_Liver,liver_42,-0.0881430324827505
Task003_Liver,liver_43,-0.0593945827866857
Task003_Liver,liver_44,0.0126339716847612
Task003_Liver,liver_45,0.001336802931314
Task003_Liver,liver_46,0.1260691279374686
Task003_Liver,liver_47,-0.0001303712682168
Task003_Liver,liver_48,0.0010319456428194
Task003_Liver,liver_49,0.0031653706861993
Task003_Liver,liver_5,0.01123145728555
Task003_Liver,liver_50,0.0052219675647143
Task003_Liver,liver_51,0.0004496758322527
Task003_Liver,liver_52,0.0025234906797346
Task003_Liver,liver_53,0.0097075188609291
Task003_Liver,liver_54,0.180183021182004
Task003_Liver,liver_55,0.1322470281653643
Task003_Liver,liver_56,0.0019416568043288
Task003_Liver,liver_57,0.0065246552444421
Task003_Liver,liver_58,0.0812662395522889
Task003_Liver,liver_59,-0.041288910713975
Task003_Liver,liver_6,-5.46041330062863e-06
Task003_Liver,liver_60,0.0036196477220336
Task003_Liver,liver_61,0.0063247493726439
Task003_Liver,liver_62,0.0192980912812265
Task003_Liver,liver_63,-0.0007258630432439
Task003_Liver,liver_64,-0.000323614474925
Task003_Liver,liver_65,0.0318387212477617
Task003_Liver,liver_66,0.0047721068996172
Task003_Liver,liver_67,0.1183953674636304
Task003_Liver,liver_68,0.0017378331338034
Task003_Liver,liver_69,-0.0006971826756173
Task003_Liver,liver_7,-0.0001190481455909
Task003_Liver,liver_70,0.0015807464587822
Task003_Liver,liver_71,0.0031248689344034
Task003_Liver,liver_72,0.001483578286372
Task003_Liver,liver_73,0.029542879811059
Task003_Liver,liver_74,0.1802608091438029
Task003_Liver,liver_75,-0.0004468968349105
Task003_Liver,liver_76,0.0001506436613056
Task003_Liver,liver_77,0.0234548814009979
Task003_Liver,liver_78,0.0038235586068768
Task003_Liver,liver_79,0.0014148704155266
Task003_Liver,liver_8,0.0016029406604212
Task003_Liver,liver_80,0.0024374370231685
Task003_Liver,liver_81,-0.0020942181440618
Task003_Liver,liver_82,0.0003540775064411
Task003_Liver,liver_83,-0.0251653696182704
Task003_Liver,liver_84,0.0199333073489944
Task003_Liver,liver_85,0.0464647752223824
Task003_Liver,liver_86,0.0267558558687006
Task003_Liver,liver_87,-8.290461305371366e-05
Task003_Liver,liver_88,0.0040792145031283
Task003_Liver,liver_89,7.025226639312265e-05
Task003_Liver,liver_9,-4.325917475356267e-05
Task003_Liver,liver_90,0.0016889361306646
Task003_Liver,liver_91,-6.485890161944674e-06
Task003_Liver,liver_92,0.0164682018999328
Task003_Liver,liver_93,-0.0015134993281726
Task003_Liver,liver_94,0.0016834852879609
Task003_Liver,liver_95,-0.0002892850594358
Task003_Liver,liver_96,0.0107145407561577
Task003_Liver,liver_97,0.0007321592003763
Task003_Liver,liver_98,0.0006372549768109
Task003_Liver,liver_99,0.0187215517016433
Task004_Hippocampus,hippocampus_001,-0.0002202845945449
Task004_Hippocampus,hippocampus_003,-0.0005144550095079
Task004_Hippocampus,hippocampus_004,8.595707273451048e-05
Task004_Hippocampus,hippocampus_006,0.0006056476915097
Task004_Hippocampus,hippocampus_007,-0.0007980533647845
Task004_Hippocampus,hippocampus_008,-0.0001615830382371
Task004_Hippocampus,hippocampus_011,0.0001177081151358
Task004_Hippocampus,hippocampus_014,-0.0001934207956266
Task004_Hippocampus,hippocampus_015,0.0004551924662145
Task004_Hippocampus,hippocampus_017,0.0010194035700585
Task004_Hippocampus,hippocampus_019,2.7832396364724232e-05
Task004_Hippocampus,hippocampus_020,-0.0001337943210261
Task004_Hippocampus,hippocampus_023,-0.0004848477456099
Task004_Hippocampus,hippocampus_024,-8.997440127167522e-06
Task004_Hippocampus,hippocampus_025,-0.0003413001423004
Task004_Hippocampus,hippocampus_026,-0.0003342094030495
Task004_Hippocampus,hippocampus_033,0.0005140811364966
Task004_Hippocampus,hippocampus_034,6.52965153918883e-05
Task004_Hippocampus,hippocampus_035,0.001475890077127
Task004_Hippocampus,hippocampus_036,0.0002576408901137
Task004_Hippocampus,hippocampus_037,0.0003319563172609
Task004_Hippocampus,hippocampus_038,0.0007166486984666
Task004_Hippocampus,hippocampus_039,0.0007011991502079
Task004_Hippocampus,hippocampus_040,-0.0007498247335366
Task004_Hippocampus,hippocampus_041,0.0010971966828612
Task004_Hippocampus,hippocampus_042,0.0005133312722197
Task004_Hippocampus,hippocampus_044,0.0004227742063044
Task004_Hippocampus,hippocampus_045,0.0002456902421779
Task004_Hippocampus,hippocampus_046,0.0002431974058204
Task004_Hippocampus,hippocampus_048,-1.148960180041847e-05
Task004_Hippocampus,hippocampus_049,-0.0004547841756696
Task004_Hippocampus,hippocampus_050,-1.1462061521694268e-05
Task004_Hippocampus,hippocampus_051,0.0006499162934032
Task004_Hippocampus,hippocampus_052,-0.0008531491893695
Task004_Hippocampus,hippocampus_053,-0.0003710354011782
Task004_Hippocampus,hippocampus_056,4.929566033695654e-05
Task004_Hippocampus,hippocampus_057,-0.0002883381849869
Task004_Hippocampus,hippocampus_058,-0.0005618477408281
Task004_Hippocampus,hippocampus_060,0.0005405463045118
Task004_Hippocampus,hippocampus_064,8.039653900793198e-05
Task004_Hippocampus,hippocampus_065,-0.0012642352649688
Task004_Hippocampus,hippocampus_067,-0.0001396354403573
Task004_Hippocampus,hippocampus_068,4.368519320974151e-05
Task004_Hippocampus,hippocampus_070,-0.000132690950588
Task004_Hippocampus,hippocampus_074,-0.0005576083104255
Task004_Hippocampus,hippocampus_075,0.0001078404367431
Task004_Hippocampus,hippocampus_077,0.0005503687022134
Task004_Hippocampus,hippocampus_083,0.0016159763195011
Task004_Hippocampus,hippocampus_084,-0.0001295422304469
Task004_Hippocampus,hippocampus_087,-0.0010934378572219
Task004_Hippocampus,hippocampus_088,0.0003030948772279
Task004_Hippocampus,hippocampus_089,-0.0002061652051799
Task004_Hippocampus,hippocampus_090,0.0005475636625011
Task004_Hippocampus,hippocampus_091,-2.775164571600097e-05
Task004_Hippocampus,hippocampus_092,0.000387947022616
Task004_Hippocampus,hippocampus_093,-0.0001385153708315
Task004_Hippocampus,hippocampus_094,0.0005785991875069
Task004_Hippocampus,hippocampus_095,-2.4817324247305983e-05
Task004_Hippocampus,hippocampus_096,0.0004392471091764
Task004_Hippocampus,hippocampus_097,0.0004320195246798
Task004_Hippocampus,hippocampus_098,0.0004344201513639
Task004_Hippocampus,hippocampus_099,-0.0007254828005293
Task004_Hippocampus,hippocampus_101,-0.0007227845627083
Task004_Hippocampus,hippocampus_102,0.0008243298886295
Task004_Hippocampus,hippocampus_104,0.0001480448900534
Task004_Hippocampus,hippocampus_105,-0.0002908284120356
Task004_Hippocampus,hippocampus_106,1.8150945091499612e-05
Task004_Hippocampus,hippocampus_107,0.0007664434740154
Task004_Hippocampus,hippocampus_108,-0.0001139388966833
Task004_Hippocampus,hippocampus_109,0.0003249233038591
Task004_Hippocampus,hippocampus_114,0.0004241373157016
Task004_Hippocampus,hippocampus_123,0.0001139052077733
Task004_Hippocampus,hippocampus_124,-9.104539594673168e-05
Task004_Hippocampus,hippocampus_125,-0.0016563071557066
Task004_Hippocampus,hippocampus_126,1.1437872124764326e-05
Task004_Hippocampus,hippocampus_127,0.0004437570446925
Task004_Hippocampus,hippocampus_130,-0.0001797717148762
Task004_Hippocampus,hippocampus_132,-0.0001454250212939
Task004_Hippocampus,hippocampus_133,-0.0003497795756811
Task004_Hippocampus,hippocampus_135,-0.0005629743370859
Task004_Hippocampus,hippocampus_136,0.0009841975260045
Task004_Hippocampus,hippocampus_138,-0.0003328949061325
Task004_Hippocampus,hippocampus_141,-0.0005384323087163
Task004_Hippocampus,hippocampus_142,0.0003449465332873
Task004_Hippocampus,hippocampus_143,0.0002496105361732
Task004_Hippocampus,hippocampus_144,0.0008876102232686
Task004_Hippocampus,hippocampus_145,-0.0006014569371614
Task004_Hippocampus,hippocampus_146,-0.0006117243575024
Task004_Hippocampus,hippocampus_148,-0.0005551965482468
Task004_Hippocampus,hippocampus_149,0.0003890993855728
Task004_Hippocampus,hippocampus_150,8.079300363661446e-05
Task004_Hippocampus,hippocampus_152,0.0003700595670211
Task004_Hippocampus,hippocampus_154,-0.0008233903852765
Task004_Hippocampus,hippocampus_155,-0.000713196391378
Task004_Hippocampus,hippocampus_156,0.0001835012123528
Task004_Hippocampus,hippocampus_157,-0.0002974922990303
Task004_Hippocampus,hippocampus_158,-0.0003441294151058
Task004_Hippocampus,hippocampus_160,7.481090041605576e-05
Task004_Hippocampus,hippocampus_161,-0.0001998412919498
Task004_Hippocampus,hippocampus_162,0.0001747421183855
Task004_Hippocampus,hippocampus_163,0.0004851948145396
Task004_Hippocampus,hippocampus_164,-0.0002609111092023
Task004_Hippocampus,hippocampus_165,8.6141681698515e-05
Task004_Hippocampus,hippocampus_166,-0.0002063996603335
Task004_Hippocampus,hippocampus_169,0.0001898041398386
Task004_Hippocampus,hippocampus_170,-0.0003396244089726
Task004_Hippocampus,hippocampus_171,0.0004789546536767
Task004_Hippocampus,hippocampus_172,-0.0006728828380295
Task004_Hippocampus,hippocampus_173,0.0013918427302567
Task004_Hippocampus,hippocampus_174,0.000282833164246
Task004_Hippocampus,hippocampus_175,0.0002731339716726
Task004_Hippocampus,hippocampus_176,-0.0001086461045286
Task004_Hippocampus,hippocampus_177,0.0009444185810977
Task004_Hippocampus,hippocampus_178,0.0002616416304143
Task004_Hippocampus,hippocampus_180,-0.000849804715709
Task004_Hippocampus,hippocampus_181,0.0005974187714763
Task004_Hippocampus,hippocampus_184,4.404488413134455e-05
Task004_Hippocampus,hippocampus_185,0.0001173715223788
Task004_Hippocampus,hippocampus_188,7.990770508392586e-05
Task004_Hippocampus,hippocampus_189,0.0008877600694702
Task004_Hippocampus,hippocampus_190,-4.156558107637487e-05
Task004_Hippocampus,hippocampus_193,5.0052724720695e-05
Task004_Hippocampus,hippocampus_194,-0.0004766609993029
Task004_Hippocampus,hippocampus_195,0.0009308409713346
Task004_Hippocampus,hippocampus_197,2.003205333989122e-05
Task004_Hippocampus,hippocampus_199,0.0005559315789674
Task004_Hippocampus,hippocampus_203,-0.0003120115882431
Task004_Hippocampus,hippocampus_204,-0.0003521668912979
Task004_Hippocampus,hippocampus_205,-5.715654559157457e-05
Task004_Hippocampus,hippocampus_207,0.0002044277209873
Task004_Hippocampus,hippocampus_210,-0.0001741779633435
Task004_Hippocampus,hippocampus_212,-0.0001237187423801
Task004_Hippocampus,hippocampus_215,4.218294677504897e-05
Task004_Hippocampus,hippocampus_216,-3.160659710621516e-05
Task004_Hippocampus,hippocampus_217,0.0011406151617239
Task004_Hippocampus,hippocampus_219,0.0001978961765005
Task004_Hippocampus,hippocampus_220,-0.0005097083152284
Task004_Hippocampus,hippocampus_221,0.0002350358392524
Task004_Hippocampus,hippocampus_222,-0.0010969971794561
Task004_Hippocampus,hippocampus_223,-0.0002092692430016
Task004_Hippocampus,hippocampus_224,0.0003680703349799
Task004_Hippocampus,hippocampus_225,-6.755079647824402e-05
Task004_Hippocampus,hippocampus_226,0.0002692289519613
Task004_Hippocampus,hippocampus_227,0.0003766501589066
Task004_Hippocampus,hippocampus_228,0.0007177844210695
Task004_Hippocampus,hippocampus_229,0.0001900749369194
Task004_Hippocampus,hippocampus_230,0.0005583115929828
Task004_Hippocampus,hippocampus_231,4.19701333495004e-05
Task004_Hippocampus,hippocampus_232,-0.0007318644125813
Task004_Hippocampus,hippocampus_233,-0.0001728180799358
Task004_Hippocampus,hippocampus_234,7.355724932733843e-05
Task004_Hippocampus,hippocampus_235,-0.0003257044568906
Task004_Hippocampus,hippocampus_236,0.0005494206941281
Task004_Hippocampus,hippocampus_238,0.0003397919583172
Task004_Hippocampus,hippocampus_242,0.00072104017409
Task004_Hippocampus,hippocampus_243,-0.0003178754749557
Task004_Hippocampus,hippocampus_244,0.0001874022035991
Task004_Hippocampus,hippocampus_245,0.000237700699011
Task004_Hippocampus,hippocampus_248,-0.0001252351121161
Task004_Hippocampus,hippocampus_249,0.0004432977860234
Task004_Hippocampus,hippocampus_250,0.0006545085500403
Task004_Hippocampus,hippocampus_251,-0.0001246240076417
Task004_Hippocampus,hippocampus_252,0.0011286118034568
Task004_Hippocampus,hippocampus_253,8.825865226125273e-05
Task004_Hippocampus,hippocampus_257,-0.0003832995800867
Task004_Hippocampus,hippocampus_259,-0.000717343301139
Task004_Hippocampus,hippocampus_260,0.0001235712023883
Task004_Hippocampus,hippocampus_261,-4.962507241290659e-05
Task004_Hippocampus,hippocampus_263,0.0009886689144946
Task004_Hippocampus,hippocampus_264,-0.0006404292958549
Task004_Hippocampus,hippocampus_265,-0.0005178783588338
Task004_Hippocampus,hippocampus_268,-0.0004707309508491
Task004_Hippocampus,hippocampus_269,-0.0007181292741831
Task004_Hippocampus,hippocampus_274,0.0007221485414755
Task004_Hippocampus,hippocampus_276,-8.90068647508846e-05
Task004_Hippocampus,hippocampus_277,0.0003528923922928
Task004_Hippocampus,hippocampus_279,-0.0005870359607896
Task004_Hippocampus,hippocampus_280,0.002103627548376
Task004_Hippocampus,hippocampus_282,0.0003848767611485
Task004_Hippocampus,hippocampus_286,-0.0004158380209221
Task004_Hippocampus,hippocampus_287,0.0004713128454258
Task004_Hippocampus,hippocampus_288,2.712262520832009e-05
Task004_Hippocampus,hippocampus_289,-0.0001815352420238
Task004_Hippocampus,hippocampus_290,0.0007122297285093
Task004_Hippocampus,hippocampus_292,-0.0006759733224744
Task004_Hippocampus,hippocampus_294,-0.0001533479245447
Task004_Hippocampus,hippocampus_295,0.0004526075382144
Task004_Hippocampus,hippocampus_296,0.000239884851823
Task004_Hippocampus,hippocampus_297,-5.1107947991568814e-05
Task004_Hippocampus,hippocampus_298,-0.0006975913302242
Task004_Hippocampus,hippocampus_299,0.0004355687737178
Task004_Hippocampus,hippocampus_300,0.0006511963694654
Task004_Hippocampus,hippocampus_301,6.89741484267703e-05
Task004_Hippocampus,hippocampus_302,0.0003000229372263
Task004_Hippocampus,hippocampus_303,-0.0001643251543376
Task004_Hippocampus,hippocampus_304,0.0003922377095801
Task004_Hippocampus,hippocampus_305,0.0017963124189159
Task004_Hippocampus,hippocampus_308,6.681377167794267e-05
Task004_Hippocampus,hippocampus_309,0.0002275907349043
Task004_Hippocampus,hippocampus_310,-0.0005313220773164
Task004_Hippocampus,hippocampus_311,0.0003645618242074
Task004_Hippocampus,hippocampus_314,-0.0005104359707912
Task004_Hippocampus,hippocampus_316,-0.0003056204583318
Task004_Hippocampus,hippocampus_317,1.5894858966136738e-05
Task004_Hippocampus,hippocampus_318,-0.0002604024596041
Task004_Hippocampus,hippocampus_319,0.000349888561526
Task004_Hippocampus,hippocampus_320,-0.001158782087873
Task004_Hippocampus,hippocampus_321,-0.0004802182498784
Task004_Hippocampus,hippocampus_322,0.0011813249732106
Task004_Hippocampus,hippocampus_325,0.0001276591146081
Task004_Hippocampus,hippocampus_326,0.0001079250058613
Task004_Hippocampus,hippocampus_327,0.0002882426709323
Task004_Hippocampus,hippocampus_328,3.941038486798831e-05
Task004_Hippocampus,hippocampus_329,0.0001911065485197
Task004_Hippocampus,hippocampus_330,0.0001953448778495
Task004_Hippocampus,hippocampus_331,0.0001517758928193
Task004_Hippocampus,hippocampus_332,-0.0004292537177444
Task004_Hippocampus,hippocampus_333,-0.00137666625304
Task004_Hippocampus,hippocampus_334,-0.0004368412626676
Task004_Hippocampus,hippocampus_335,0.000308978785552
Task004_Hippocampus,hippocampus_336,-0.0013187007167523
Task004_Hippocampus,hippocampus_337,-0.0006084589248789
Task004_Hippocampus,hippocampus_338,-2.391172788207552e-05
Task004_Hippocampus,hippocampus_340,0.0009875927747924
Task004_Hippocampus,hippocampus_341,0.0002872032924874
Task004_Hippocampus,hippocampus_343,8.125569265005073e-05
Task004_Hippocampus,hippocampus_345,-0.0002242043425907
Task004_Hippocampus,hippocampus_349,-0.000542428696477
Task004_Hippocampus,hippocampus_350,-0.0002955354757685
Task004_Hippocampus,hippocampus_351,-0.0001802930717655
Task004_Hippocampus,hippocampus_352,0.0001486466799005
Task004_Hippocampus,hippocampus_353,0.0005162331768857
Task004_Hippocampus,hippocampus_354,0.0002740703960559
Task004_Hippocampus,hippocampus_355,5.721361315957907e-05
Task004_Hippocampus,hippocampus_356,0.0002819718477121
Task004_Hippocampus,hippocampus_358,-0.000817267317708
Task004_Hippocampus,hippocampus_359,-0.0005132564958321
Task004_Hippocampus,hippocampus_360,-3.977763923512789e-05
Task004_Hippocampus,hippocampus_361,1.3037139973581802e-05
Task004_Hippocampus,hippocampus_363,-0.0003956996583187
Task004_Hippocampus,hippocampus_366,0.0008460208451857
Task004_Hippocampus,hippocampus_367,-0.0006989143620218
Task004_Hippocampus,hippocampus_368,-0.0007288223828052
Task004_Hippocampus,hippocampus_370,-0.000200879365803
Task004_Hippocampus,hippocampus_372,-0.0004807744227262
Task004_Hippocampus,hippocampus_373,0.0001855450291141
Task004_Hippocampus,hippocampus_374,0.0006658428405769
Task004_Hippocampus,hippocampus_375,-0.0017322288954528
Task004_Hippocampus,hippocampus_376,0.0007790216004011
Task004_Hippocampus,hippocampus_378,-0.0001940088885739
Task004_Hippocampus,hippocampus_380,-0.000239414728208
Task004_Hippocampus,hippocampus_381,-0.0006184521333285
Task004_Hippocampus,hippocampus_383,0.0004116983531177
Task004_Hippocampus,hippocampus_385,0.0009375752092937
Task004_Hippocampus,hippocampus_386,-3.0181600138901032e-05
Task004_Hippocampus,hippocampus_387,5.2966254119102274e-05
Task004_Hippocampus,hippocampus_389,0.0006551055103658
Task004_Hippocampus,hippocampus_390,-0.0002930395808805
Task004_Hippocampus,hippocampus_393,0.0004506444801047
Task004_Hippocampus,hippocampus_394,8.134768559009409e-05
Task005_Prostate,prostate_00,0.0021154875567909
Task005_Prostate,prostate_01,0.008306826202362
Task005_Prostate,prostate_02,0.015474318071204
Task005_Prostate,prostate_04,-0.0030789608531793
Task005_Prostate,prostate_06,0.0038961648346105
Task005_Prostate,prostate_07,-0.3261897869664033
Task005_Prostate,prostate_10,0.0571574792287927
Task005_Prostate,prostate_13,0.0211948861056788
Task005_Prostate,prostate_14,-0.0078467110166406
Task005_Prostate,prostate_16,0.0050936655787982
Task005_Prostate,prostate_17,0.0044461216838735
Task005_Prostate,prostate_18,-0.0013343310451025
Task005_Prostate,prostate_20,-0.0101718085570745
Task005_Prostate,prostate_21,0.167847205404981
Task005_Prostate,prostate_24,0.0085469645981145
Task005_Prostate,prostate_25,-0.010657840667876
Task005_Prostate,prostate_28,0.0092117432732143
Task005_Prostate,prostate_29,0.0152176920828779
Task005_Prostate,prostate_31,-0.0016928027437519
Task005_Prostate,prostate_32,0.0150464044744676
Task005_Prostate,prostate_34,0.0004334710082801
Task005_Prostate,prostate_35,0.0095132500488603
Task005_Prostate,prostate_37,-0.0052912146457263
Task005_Prostate,prostate_38,-0.0080224102442878
Task005_Prostate,prostate_39,0.0195324144925289
Task005_Prostate,prostate_40,-0.0062658908653085
Task005_Prostate,prostate_41,-0.0017354042171124
Task005_Prostate,prostate_42,0.0097011863186917
Task005_Prostate,prostate_43,-0.0148067352588847
Task005_Prostate,prostate_44,0.0258088162417505
Task005_Prostate,prostate_46,0.0045954814735704
Task005_Prostate,prostate_47,0.0012976791619562
Task006_Lung,lung_001,-0.0211798023390914
Task006_Lung,lung_003,-0.1619937885974203
Task006_Lung,lung_004,0.0
Task006_Lung,lung_005,-0.0133054091120941
Task006_Lung,lung_006,-0.0031013052859518
Task006_Lung,lung_009,-0.0080524293271896
Task006_Lung,lung_010,-0.0040707090816446
Task006_Lung,lung_014,-0.0067741928344361
Task006_Lung,lung_015,-0.0261499591037173
Task006_Lung,lung_016,0.016185670480133
Task006_Lung,lung_018,0.0032623104593734
Task006_Lung,lung_020,0.0428997969715018
Task006_Lung,lung_022,0.004855205624846
Task006_Lung,lung_023,0.0111365741014014
Task006_Lung,lung_025,-0.0047249050480281
Task006_Lung,lung_026,-0.0062487707877769
Task006_Lung,lung_027,-0.0059933381676184
Task006_Lung,lung_028,0.0051297606273102
Task006_Lung,lung_029,0.0009450815858539
Task006_Lung,lung_031,0.0129062930776741
Task006_Lung,lung_033,0.0223665091858283
Task006_Lung,lung_034,0.0004794941209986
Task006_Lung,lung_036,0.0
Task006_Lung,lung_037,0.1441892449456746
Task006_Lung,lung_038,0.0057754898449566
Task006_Lung,lung_041,0.000377670667481
Task006_Lung,lung_042,0.0318480013288647
Task006_Lung,lung_043,0.0325164980714849
Task006_Lung,lung_044,0.016092216709576
Task006_Lung,lung_045,-0.0006134336539378
Task006_Lung,lung_046,0.0003075948185967
Task006_Lung,lung_047,0.0173152010859688
Task006_Lung,lung_048,0.0070626031466607
Task006_Lung,lung_049,-0.0114803215224303
Task006_Lung,lung_051,0.0034850311543102
Task006_Lung,lung_053,0.0948327490841127
Task006_Lung,lung_054,0.0106985630998528
Task006_Lung,lung_055,0.0044641827076324
Task006_Lung,lung_057,0.0114573953562832
Task006_Lung,lung_058,-0.01173097875043
Task006_Lung,lung_059,-0.1609232207755548
Task006_Lung,lung_061,-0.0277838364817463
Task006_Lung,lung_062,-0.0009778830169563
Task006_Lung,lung_064,-0.0094475363330648
Task006_Lung,lung_065,0.0011783951780074
Task006_Lung,lung_066,-0.0008988487323258
Task006_Lung,lung_069,0.0653194927646737
Task006_Lung,lung_070,-0.0474459339146862
Task006_Lung,lung_071,-0.0041942379896765
Task006_Lung,lung_073,0.0005994821816988
Task006_Lung,lung_074,-0.018325438940594
Task006_Lung,lung_075,0.0084001886218064
Task006_Lung,lung_078,-0.0019416224736785
Task006_Lung,lung_079,0.1667621171931517
Task006_Lung,lung_080,0.0
Task006_Lung,lung_081,0.0153475563593303
Task006_Lung,lung_083,0.0296835773906832
Task006_Lung,lung_084,0.0316318414993365
Task006_Lung,lung_086,0.0017058195755736
Task006_Lung,lung_092,-0.0014813876589804
Task006_Lung,lung_093,0.0120934754159656
Task006_Lung,lung_095,0.0158125460629268
Task006_Lung,lung_096,0.0
Task007_Pancreas,pancreas_001,0.0485269489571845
Task007_Pancreas,pancreas_004,0.0196619578219829
Task007_Pancreas,pancreas_005,0.0013695661238865
Task007_Pancreas,pancreas_006,0.0049490628637699
Task007_Pancreas,pancreas_010,0.0069064500308452
Task007_Pancreas,pancreas_012,0.004187066083774
Task007_Pancreas,pancreas_015,0.0252205294680899
Task007_Pancreas,pancreas_016,0.0244921112636048
Task007_Pancreas,pancreas_018,0.0088023959647678
Task007_Pancreas,pancreas_019,-0.0768865928423148
Task007_Pancreas,pancreas_021,0.0297822712110205
Task007_Pancreas,pancreas_024,0.0107708166368027
Task007_Pancreas,pancreas_025,-0.0293095869796954
Task007_Pancreas,pancreas_028,0.0063667797896509
Task007_Pancreas,pancreas_029,0.1442841833639995
Task007_Pancreas,pancreas_032,0.0181780396432134
Task007_Pancreas,pancreas_035,-0.002198729945238
Task007_Pancreas,pancreas_037,0.0023330987731717
Task007_Pancreas,pancreas_040,0.0032642814185985
Task007_Pancreas,pancreas_041,0.0032789577784865
Task007_Pancreas,pancreas_042,0.0013679612668426
Task007_Pancreas,pancreas_043,0.0013797219079153
Task007_Pancreas,pancreas_045,-0.0063521733133421
Task007_Pancreas,pancreas_046,0.0076280143957083
Task007_Pancreas,pancreas_048,0.0060451772724404
Task007_Pancreas,pancreas_049,0.023740848397903
Task007_Pancreas,pancreas_050,0.0022768231805594
Task007_Pancreas,pancreas_051,-6.067370718593201e-05
Task007_Pancreas,pancreas_052,0.0118500856084829
Task007_Pancreas,pancreas_055,0.0006654078353343
Task007_Pancreas,pancreas_056,0.1790144478287785
Task007_Pancreas,pancreas_058,0.0001436457094247
Task007_Pancreas,pancreas_061,-0.0018262333270906
Task007_Pancreas,pancreas_064,0.0053815341347109
Task007_Pancreas,pancreas_066,0.002492466255475
Task007_Pancreas,pancreas_067,-0.0063150053801221
Task007_Pancreas,pancreas_069,-0.0007309357434086
Task007_Pancreas,pancreas_070,-0.0010193026009904
Task007_Pancreas,pancreas_071,-0.0045657407226512
Task007_Pancreas,pancreas_074,-0.0019625291484263
Task007_Pancreas,pancreas_075,0.0018167403175312
Task007_Pancreas,pancreas_077,0.0036925975984825
Task007_Pancreas,pancreas_078,0.0023949077792184
Task007_Pancreas,pancreas_080,4.074195032899297e-06
Task007_Pancreas,pancreas_081,-0.0008112517875861
Task007_Pancreas,pancreas_083,0.0054642247576256
Task007_Pancreas,pancreas_084,-0.0014394949341522
Task007_Pancreas,pancreas_086,0.0873757793270226
Task007_Pancreas,pancreas_087,0.0086904128885006
Task007_Pancreas,pancreas_088,0.0029628400249049
Task007_Pancreas,pancreas_089,-0.0007575433734904
Task007_Pancreas,pancreas_091,0.0045728992403083
Task007_Pancreas,pancreas_092,0.0007189550445151
Task007_Pancreas,pancreas_093,0.0014177644760386
Task007_Pancreas,pancreas_094,0.0051329154162884
